gpid,maxang,maxh,maxc,ang,minl,len,lenmcd,lendif,postrix,startdate,starth,startl,starto,startc,startv,lastdate,lastl,lastc,len1,len2,len3,maxh1,maxh2,maxh3,minl1,minl2,minl3,prlenmcd1,prlenmcd2,prlenmcd3,prang1,prang2,maxang1,maxang2,prlendif1,prlendif2,postrix1,postrix2,startl1,sn,refid,rat,prrat1,prrat2,fuminl1,fulen1,fumaxh2,fulen2,fuminl2
0,0.2545960654610546,9.61,8.66,0.07775780154346801,6.0,-47,-19,-7,-47,2014-01-05,7.91,7.61,7.79,7.62,5198267.0,2014-01-05,7.61,7.62,,,,,,,,,,,,,,,,,,,,,,600392,0,13.648293963254599,,,10.07,15.0,16.52,-23.0,8.72
47,0.6912145555448883,13.63,12.49,0.24545640944228997,10.07,15,9,15,15,2014-12-21,10.56,10.07,9.08,9.14,77304274.0,2014-12-21,10.07,9.14,-47.0,,,9.61,,,6.0,,,-19.0,,,0.07775780154346801,,0.2545960654610546,,-7.0,,-47.0,,7.61,600392,47,36.65207877461707,13.648293963254599,,6.85,-23.0,12.36,2.0,7.91
62,1.1996092704217922,16.52,15.5,0.4085876783056557,6.85,-23,-1,9,-23,2015-04-05,13.47,12.99,12.57,12.72,71803956.0,2015-04-05,12.99,12.72,15.0,-47.0,,13.63,9.61,,10.07,6.0,,9.0,-19.0,,0.24545640944228997,0.07775780154346801,0.6912145555448883,0.2545960654610546,15.0,-7.0,15.0,-47.0,10.07,600392,62,21.855345911949687,36.65207877461707,13.648293963254599,8.72,2.0,11.39,-10.0,9.83
85,0.07391423533689812,12.36,9.85,0.015848267924673413,8.72,2,0,-2,2,2016-01-10,12.36,9.08,12.31,9.85,91001052.0,2016-01-10,9.08,9.85,-23.0,15.0,-47.0,16.52,13.63,9.61,6.85,10.07,6.0,-1.0,9.0,-19.0,0.4085876783056557,0.24545640944228997,1.1996092704217922,0.6912145555448883,9.0,15.0,-23.0,15.0,12.99,600392,85,0.0,21.855345911949687,36.65207877461707,7.91,-10.0,20.95,16.0,10.15
87,0.45407927420794836,11.39,10.48,0.15013872263820144,7.91,-10,-4,-10,-10,2016-01-24,10.34,9.11,8.58,8.81,112430496.0,2016-01-24,9.11,8.81,2.0,-23.0,15.0,12.36,16.52,13.63,8.72,6.85,10.07,0.0,-1.0,9.0,0.015848267924673413,0.4085876783056557,0.07391423533689812,1.1996092704217922,-2.0,9.0,2.0,-23.0,9.08,600392,87,18.955732122587964,0.0,21.855345911949687,9.83,16.0,16.47,-33.0,12.8
97,1.4906219077161689,20.95,18.76,0.5023235858558851,9.83,16,10,10,16,2016-04-10,10.95,9.83,10.77,9.97,116145160.0,2016-04-10,9.83,9.97,-10.0,2.0,-23.0,11.39,12.36,16.52,7.91,8.72,6.85,-4.0,0.0,-1.0,0.15013872263820144,0.015848267924673413,0.45407927420794836,0.07391423533689812,-10.0,-2.0,-10.0,2.0,9.11,600392,97,88.16449348044134,18.955732122587964,0.0,10.15,-33.0,14.96,2.0,
113,0.7948026948284557,16.47,15.48,0.22348371481270093,10.15,-33,-21,-5,-33,2016-07-31,16.14,13.69,15.83,13.72,164896318.0,2016-07-31,13.69,13.72,16.0,-10.0,2.0,20.95,11.39,12.36,9.83,7.91,8.72,10.0,-4.0,0.0,0.5023235858558851,0.15013872263820144,1.4906219077161689,0.45407927420794836,10.0,-10.0,16.0,-10.0,9.83,600392,113,12.827988338192409,88.16449348044134,18.955732122587964,12.8,2.0,,,
146,0.20973593715243244,14.96,13.9,0.06619807129400462,12.8,2,2,-2,2,2017-03-26,14.96,13.7,14.37,13.9,146801407.0,2017-03-26,13.7,13.9,-33.0,16.0,-10.0,16.47,20.95,11.39,10.15,9.83,7.91,-21.0,10.0,-4.0,0.22348371481270093,0.5023235858558851,0.7948026948284557,1.4906219077161689,-5.0,10.0,-33.0,16.0,13.69,600392,146,0.0,12.827988338192409,88.16449348044134,,,,,
0,0.72544447776888,9.38,7.91,0.16578148013251956,2.56,-26,2,4,-26,2014-01-05,3.0,2.85,3.0,2.87,28935582.0,2014-01-05,2.85,2.87,,,,,,,,,,,,,,,,,,,,,,600169,0,175.60975609756096,,,7.02,-11.0,13.78,9.0,4.7
58,0.7502901642608921,11.62,10.22,0.22511754635770762,7.02,-11,-3,11,-11,2015-02-15,7.19,7.02,6.63,6.63,174993888.0,2015-02-15,7.02,6.63,-26.0,,,9.38,,,2.56,,,2.0,,,0.16578148013251956,,0.72544447776888,,4.0,,-26.0,,2.85,600169,58,54.14781297134239,175.60975609756096,,9.31,9.0,9.79,-20.0,4.04
69,0.3883904753398233,13.78,12.63,0.1391056247167664,9.31,9,5,9,9,2015-05-03,10.74,9.92,10.35,9.98,455585492.0,2015-05-03,9.92,9.98,-11.0,-26.0,,11.62,9.38,,7.02,2.56,,-3.0,2.0,,0.22511754635770762,0.16578148013251956,0.7502901642608921,0.72544447776888,11.0,4.0,-11.0,-26.0,7.02,600169,69,26.553106212424858,54.14781297134239,175.60975609756096,4.7,-20.0,7.12,11.0,4.08
78,1.613930674134706,9.79,7.27,0.486020772678623,4.7,-20,-10,-16,-20,2015-07-05,9.79,6.5,9.65,6.5,489708203.0,2015-07-05,6.5,6.5,9.0,-11.0,-26.0,13.78,11.62,9.38,9.31,7.02,2.56,5.0,-3.0,2.0,0.1391056247167664,0.22511754635770762,0.3883904753398233,0.7502901642608921,9.0,11.0,9.0,-11.0,9.92,600169,78,11.84615384615384,26.553106212424858,54.14781297134239,4.04,11.0,4.66,-9.0,3.7
98,0.48159680884924216,7.12,5.98,0.1438280809045193,4.04,11,5,-11,11,2015-11-22,7.12,6.71,5.75,5.98,955671449.0,2015-11-22,6.71,5.98,-20.0,9.0,-11.0,9.79,13.78,11.62,4.7,9.31,7.02,-10.0,5.0,-3.0,0.486020772678623,0.1391056247167664,1.613930674134706,0.3883904753398233,-16.0,9.0,-20.0,9.0,6.5,600169,98,0.0,11.84615384615384,26.553106212424858,4.08,-9.0,4.7,38.0,3.97
109,0.3039526441642364,4.66,4.43,0.0906668708803276,4.08,-9,-3,-9,-9,2016-02-07,4.34,4.23,4.19,4.07,97009997.0,2016-02-07,4.23,4.07,11.0,-20.0,9.0,7.12,9.79,13.78,4.04,4.7,9.31,5.0,-10.0,5.0,0.1438280809045193,0.486020772678623,0.48159680884924216,1.613930674134706,-11.0,-16.0,11.0,-20.0,6.71,600169,109,8.84520884520883,0.0,11.84615384615384,3.7,38.0,4.8,-6.0,4.27
118,0.3142953273544832,4.7,4.46,0.08349127124910184,3.7,38,32,-22,38,2016-04-17,4.65,4.52,4.47,4.46,170092498.0,2016-04-17,4.52,4.46,-9.0,11.0,-20.0,4.66,7.12,9.79,4.08,4.04,4.7,-3.0,5.0,-10.0,0.0906668708803276,0.1438280809045193,0.3039526441642364,0.48159680884924216,-9.0,-11.0,-9.0,11.0,4.23,600169,118,0.0,8.84520884520883,0.0,3.97,-6.0,4.85,6.0,
156,0.09263453183477531,4.8,4.55,0.030526790130996954,3.97,-6,-4,-4,-6,2017-01-15,4.27,4.1,4.14,4.11,130142112.0,2017-01-15,4.1,4.11,38.0,-9.0,11.0,4.7,4.66,7.12,3.7,4.08,4.04,32.0,-3.0,5.0,0.08349127124910184,0.0906668708803276,0.3142953273544832,0.3039526441642364,-22.0,-9.0,38.0,-9.0,4.52,600169,156,10.705596107055948,0.0,8.84520884520883,4.27,6.0,,,
162,0.1446235086293895,4.85,4.53,0.053121651806116915,4.27,6,6,6,6,2017-02-26,4.85,4.5,4.68,4.53,256586472.0,2017-02-26,4.5,4.53,-6.0,38.0,-9.0,4.8,4.7,4.66,3.97,3.7,4.08,-4.0,32.0,-3.0,0.030526790130996954,0.08349127124910184,0.09263453183477531,0.3142953273544832,-4.0,-22.0,-6.0,38.0,4.1,600169,162,0.0,10.705596107055948,0.0,,,,,
0,1.1912528619716625,12.62,11.21,0.34400982443136824,2.71,-7,19,19,-7,2014-01-05,2.99,2.92,2.99,2.98,2457479.0,2014-01-05,2.92,2.98,,,,,,,,,,,,,,,,,,,,,,600665,0,276.17449664429535,,,4.48,-21.0,8.57,11.0,4.75
77,1.963903172687108,10.67,9.21,0.6195447219513932,4.48,-21,-11,-13,-21,2015-06-28,10.67,9.21,10.12,9.21,97680150.0,2015-06-28,9.21,9.21,-7.0,,,12.62,,,2.71,,,19.0,,,0.34400982443136824,,1.1912528619716625,,19.0,,-7.0,,2.92,600665,77,0.0,276.17449664429535,,4.28,11.0,5.84,-10.0,4.38
98,1.0363177871134372,8.57,7.53,0.3104726258854238,4.28,11,5,1,11,2015-11-22,6.46,6.05,5.77,5.93,113692627.0,2015-11-22,6.05,5.93,-21.0,-7.0,,10.67,12.62,,4.48,2.71,,-11.0,19.0,,0.6195447219513932,0.34400982443136824,1.963903172687108,1.1912528619716625,-13.0,19.0,-21.0,-7.0,9.21,600665,98,26.981450252951113,0.0,276.17449664429535,4.75,-10.0,5.78,4.0,4.51
109,0.5949455674391192,5.84,5.5,0.20305378175829378,4.75,-10,-2,-10,-10,2016-02-07,5.05,4.75,4.51,4.43,55195169.0,2016-02-07,4.75,4.43,11.0,-21.0,-7.0,8.57,10.67,12.62,4.28,4.48,2.71,5.0,-11.0,19.0,0.3104726258854238,0.6195447219513932,1.0363177871134372,1.963903172687108,1.0,-13.0,11.0,-21.0,6.05,600665,109,24.15349887133185,26.981450252951113,0.0,4.38,4.0,5.09,-6.0,4.79
119,0.04496739179870135,5.78,5.33,0.020850818002582344,4.38,4,0,-4,4,2016-04-24,5.78,5.27,5.68,5.33,50331026.0,2016-04-24,5.27,5.33,-10.0,11.0,-21.0,5.84,8.57,10.67,4.75,4.28,4.48,-2.0,5.0,-11.0,0.20305378175829378,0.3104726258854238,0.5949455674391192,1.0363177871134372,-10.0,1.0,-10.0,11.0,4.75,600665,119,0.0,24.15349887133185,26.981450252951113,4.51,-6.0,5.91,23.0,4.97
123,0.06642493403119998,5.09,4.91,0.021347984342749426,4.51,-6,-2,-6,-6,2016-06-05,5.04,4.84,4.54,4.57,46056231.0,2016-06-05,4.84,4.57,4.0,-10.0,11.0,5.78,5.84,8.57,4.38,4.75,4.28,0.0,-2.0,5.0,0.020850818002582344,0.20305378175829378,0.04496739179870135,0.5949455674391192,-4.0,-10.0,4.0,-10.0,5.27,600665,123,7.4398249452954035,0.0,24.15349887133185,4.79,23.0,5.81,-12.0,5.41
129,0.3101102712380015,5.91,5.59,0.08751938032320326,4.79,23,19,7,23,2016-07-17,5.12,5.05,4.95,4.95,28329839.0,2016-07-17,5.05,4.95,-6.0,4.0,-10.0,5.09,5.78,5.84,4.51,4.38,4.75,-2.0,0.0,-2.0,0.021347984342749426,0.020850818002582344,0.06642493403119998,0.04496739179870135,-6.0,-4.0,-6.0,4.0,4.84,600665,129,12.929292929292924,7.4398249452954035,0.0,4.97,-12.0,5.85,2.0,
152,0.15165329223140692,5.81,5.49,0.050047242328187524,4.97,-12,-4,4,-12,2017-01-01,5.42,5.31,5.31,5.29,20739003.0,2017-01-01,5.31,5.29,23.0,-6.0,4.0,5.91,5.09,5.78,4.79,4.51,4.38,19.0,-2.0,0.0,0.08751938032320326,0.021347984342749426,0.3101102712380015,0.06642493403119998,7.0,-6.0,23.0,-6.0,5.05,600665,152,3.780718336483946,12.929292929292924,7.4398249452954035,5.41,2.0,,,
164,0.04770897998246104,5.85,5.58,0.019345790585126504,5.41,2,2,2,2,2017-03-26,5.74,5.54,5.65,5.58,59232512.0,2017-03-26,5.54,5.58,-12.0,23.0,-6.0,5.81,5.91,5.09,4.97,4.79,4.51,-4.0,19.0,-2.0,0.050047242328187524,0.08751938032320326,0.15165329223140692,0.3101102712380015,4.0,7.0,-12.0,23.0,5.31,600665,164,0.0,3.780718336483946,12.929292929292924,,,,,
0,0.5061673157010362,8.2,7.74,0.16250494787283518,5.08,-36,-6,-12,-36,2014-01-05,6.31,6.06,6.29,6.11,3807755.0,2014-01-05,6.06,6.11,,,,,,,,,,,,,,,,,,,,,,600810,0,26.677577741407532,,,7.07,-14.0,15.9,17.0,6.62
48,0.311330821434471,8.69,8.06,0.10300176208150272,7.07,-14,-6,14,-14,2014-12-07,7.94,7.4,7.53,7.37,57539840.0,2014-12-07,7.4,7.37,-36.0,,,8.2,,,5.08,,,-6.0,,,0.16250494787283518,,0.5061673157010362,,-12.0,,-36.0,,6.06,600810,48,9.362279511533256,26.677577741407532,,8.0,17.0,10.0,-18.0,6.66
62,0.6172053072995223,15.9,14.22,0.2052458231939393,8.0,17,15,17,17,2015-03-15,8.88,8.55,8.4,8.56,29240369.0,2015-03-15,8.55,8.56,-14.0,-36.0,,8.69,8.2,,7.07,5.08,,-6.0,-6.0,,0.10300176208150272,0.16250494787283518,0.311330821434471,0.5061673157010362,14.0,-12.0,-14.0,-36.0,7.4,600810,62,66.1214953271028,9.362279511533256,26.677577741407532,6.62,-18.0,10.72,11.0,6.09
79,1.4143303433284242,10.0,8.75,0.42633160299549994,6.62,-18,-10,-16,-18,2015-07-12,8.8,6.7,8.8,5.99,76429716.0,2015-07-12,6.7,5.99,17.0,-14.0,-36.0,15.9,8.69,8.2,8.0,7.07,5.08,15.0,-6.0,-6.0,0.2052458231939393,0.10300176208150272,0.6172053072995223,0.311330821434471,17.0,14.0,17.0,-14.0,8.55,600810,79,46.07679465776293,66.1214953271028,9.362279511533256,6.66,11.0,8.15,-11.0,6.87
97,0.6427873999656072,10.72,9.34,0.19356978727444152,6.66,11,7,1,11,2015-11-15,9.03,8.32,8.45,8.39,80954497.0,2015-11-15,8.32,8.39,-18.0,17.0,-14.0,10.0,15.9,8.69,6.62,8.0,7.07,-10.0,15.0,-6.0,0.42633160299549994,0.2052458231939393,1.4143303433284242,0.6172053072995223,-16.0,17.0,-18.0,17.0,6.7,600810,97,11.32300357568532,46.07679465776293,66.1214953271028,6.09,-11.0,12.52,41.0,9.13
108,0.4658412673364624,8.15,7.62,0.17216333408980633,6.09,-11,-3,-11,-11,2016-01-31,7.28,6.09,7.11,6.15,23425639.0,2016-01-31,6.09,6.15,11.0,-18.0,17.0,10.72,10.0,15.9,6.66,6.62,8.0,7.0,-10.0,15.0,0.19356978727444152,0.42633160299549994,0.6427873999656072,1.4143303433284242,1.0,-16.0,11.0,-18.0,8.32,600810,108,23.902439024390244,11.32300357568532,46.07679465776293,6.87,41.0,11.05,-4.0,
119,0.27881486001416905,12.52,10.63,0.07616743455985263,6.87,41,41,17,41,2016-04-24,8.06,7.37,8.06,7.46,37767314.0,2016-04-24,7.37,7.46,-11.0,11.0,-18.0,8.15,10.72,10.0,6.09,6.66,6.62,-3.0,7.0,-10.0,0.17216333408980633,0.19356978727444152,0.4658412673364624,0.6427873999656072,-11.0,1.0,-11.0,11.0,6.09,600810,119,42.49329758713139,23.902439024390244,11.32300357568532,9.13,-4.0,,,
160,0.19830437463748019,11.05,10.28,0.07778325344310791,9.13,-4,-4,4,-4,2017-03-12,11.05,10.37,10.63,10.28,67346978.0,2017-03-12,10.37,10.28,41.0,-11.0,11.0,12.52,8.15,10.72,6.87,6.09,6.66,41.0,-3.0,7.0,0.07616743455985263,0.17216333408980633,0.27881486001416905,0.4658412673364624,17.0,-11.0,41.0,-11.0,7.37,600810,160,0.0,42.49329758713139,23.902439024390244,,,,,
0,0.4308985362174549,12.61,11.65,0.15271722128464427,7.54,-34,0,-16,-34,2014-01-05,9.34,9.02,9.12,9.27,21662978.0,2014-01-05,9.02,9.27,,,,,,,,,,,,,,,,,,,,,,601928,0,25.674217907227636,,,12.21,16.0,16.11,-17.0,11.61
50,0.49845750697844027,26.18,21.48,0.1683364371237557,12.21,16,16,18,16,2015-03-08,13.41,12.38,11.86,11.68,400294580.0,2015-03-08,12.38,11.68,-34.0,,,12.61,,,7.54,,,0.0,,,0.15271722128464427,,0.4308985362174549,,-16.0,,-34.0,,9.02,601928,50,83.90410958904111,25.674217907227636,,10.01,-17.0,17.88,12.0,10.1
68,1.2784310541306827,16.11,14.66,0.37042637310263443,10.01,-17,-11,-11,-17,2015-07-12,13.46,10.01,13.46,10.04,192996940.0,2015-07-12,10.01,10.04,16.0,-34.0,,26.18,12.61,,12.21,7.54,,16.0,0.0,,0.1683364371237557,0.15271722128464427,0.49845750697844027,0.4308985362174549,18.0,-16.0,16.0,-34.0,12.38,601928,68,46.01593625498008,83.90410958904111,25.674217907227636,11.61,12.0,12.36,-14.0,9.95
85,0.5889150459325421,17.88,16.92,0.20494015974775864,11.61,12,6,6,12,2015-11-08,15.0,14.54,14.2,13.8,153372040.0,2015-11-08,14.54,13.8,-17.0,16.0,-34.0,16.11,26.18,12.61,10.01,12.21,7.54,-11.0,16.0,0.0,0.37042637310263443,0.1683364371237557,1.2784310541306827,0.49845750697844027,-11.0,18.0,-17.0,16.0,10.01,601928,85,22.608695652173914,46.01593625498008,83.90410958904111,10.1,-14.0,11.77,32.0,10.0
97,0.7293755281253786,12.36,11.62,0.24840412271765955,10.1,-14,-2,-14,-14,2016-01-31,12.36,10.1,12.17,10.13,83574658.0,2016-01-31,10.1,10.13,12.0,-17.0,16.0,17.88,16.11,26.18,11.61,10.01,12.21,6.0,-11.0,16.0,0.20494015974775864,0.37042637310263443,0.5889150459325421,1.2784310541306827,6.0,-11.0,12.0,-17.0,14.54,601928,97,14.708785784797618,22.608695652173914,46.01593625498008,9.95,32.0,10.81,-14.0,
111,0.30220586756786016,11.77,11.39,0.0950811076892984,9.95,32,26,-6,32,2016-05-15,10.92,10.55,10.67,10.33,62657519.0,2016-05-15,10.55,10.33,-14.0,12.0,-17.0,12.36,17.88,16.11,10.1,11.61,10.01,-2.0,6.0,-11.0,0.24840412271765955,0.20494015974775864,0.7293755281253786,0.5889150459325421,-14.0,6.0,-14.0,12.0,10.1,601928,111,10.26137463697967,14.708785784797618,22.608695652173914,10.0,-14.0,,,
143,0.16144557602454782,10.81,10.64,0.052236292277798614,10.0,-14,-6,-14,-14,2017-01-01,10.61,10.37,10.55,10.39,26700357.0,2017-01-01,10.37,10.39,32.0,-14.0,12.0,11.77,12.36,17.88,9.95,10.1,11.61,26.0,-2.0,6.0,0.0950811076892984,0.24840412271765955,0.30220586756786016,0.7293755281253786,-6.0,-14.0,32.0,-14.0,10.55,601928,143,2.4061597690086645,10.26137463697967,14.708785784797618,,,,,
0,0.20151053445745237,56.3,50.82,0.054538091141542996,33.5,-50,-14,-6,-50,2014-01-05,39.95,38.5,39.58,38.78,4379318.0,2014-01-05,38.5,38.78,,,,,,,,,,,,,,,,,,,,,,600259,0,31.046931407942235,,,51.05,11.0,73.08,-10.0,56.04
50,0.2478126581687924,63.66,59.4,0.08809585502481934,51.05,11,7,11,11,2014-12-21,54.05,51.05,51.9,49.02,58606572.0,2014-12-21,51.05,49.02,-50.0,,,56.3,,,33.5,,,-14.0,,,0.054538091141542996,,0.20151053445745237,,-6.0,,-50.0,,38.5,600259,50,21.175030599755186,31.046931407942235,,52.9,-10.0,72.5,3.0,27.4
61,0.1977559585647124,73.08,66.44,0.06071546522285977,52.9,-10,-6,10,-10,2015-03-08,56.1,52.9,55.81,53.09,31761176.0,2015-03-08,52.9,53.09,11.0,-50.0,,63.66,56.3,,51.05,33.5,,7.0,-14.0,,0.08809585502481934,0.054538091141542996,0.2478126581687924,0.20151053445745237,11.0,-6.0,11.0,-50.0,51.05,600259,61,25.145978527029555,21.175030599755186,31.046931407942235,56.04,3.0,59.58,-20.0,40.0
71,0.11722418286970648,72.5,67.91,0.019389865059295946,56.04,3,1,3,3,2015-06-14,72.5,67.58,72.39,67.91,46975960.0,2015-06-14,67.58,67.91,-10.0,11.0,-50.0,73.08,63.66,56.3,52.9,51.05,33.5,-6.0,7.0,-14.0,0.06071546522285977,0.08809585502481934,0.1977559585647124,0.2478126581687924,10.0,11.0,-10.0,11.0,52.9,600259,71,0.0,25.145978527029555,21.175030599755186,27.4,-20.0,71.57,18.0,45.52
74,0.9980349197137197,59.58,44.56,0.2934069417677978,27.4,-20,-10,-18,-20,2015-07-05,59.58,44.2,58.8,44.2,47692252.0,2015-07-05,44.2,44.2,3.0,-10.0,11.0,72.5,73.08,63.66,56.04,52.9,51.05,1.0,-6.0,7.0,0.019389865059295946,0.06071546522285977,0.11722418286970648,0.1977559585647124,3.0,10.0,3.0,-10.0,67.58,600259,74,0.8144796380090469,0.0,25.145978527029555,40.0,18.0,62.88,-15.0,42.56
94,1.4046775476156417,71.57,64.0,0.4605651673106178,40.0,18,14,12,18,2016-04-03,45.6,42.8,40.0,41.49,74316579.0,2016-04-03,42.8,41.49,-20.0,3.0,-10.0,59.58,72.5,73.08,27.4,56.04,52.9,-10.0,1.0,-6.0,0.2934069417677978,0.019389865059295946,0.9980349197137197,0.11722418286970648,-18.0,3.0,-20.0,3.0,44.2,600259,94,54.254037117377685,0.8144796380090469,0.0,45.52,-15.0,61.95,5.0,38.19
112,0.7137705374527077,62.88,58.45,0.2003814254709408,45.52,-15,-11,1,-15,2016-08-07,53.5,51.38,50.52,50.37,26696205.0,2016-08-07,51.38,50.37,18.0,-20.0,3.0,71.57,59.58,72.5,40.0,27.4,56.04,14.0,-10.0,1.0,0.4605651673106178,0.2934069417677978,1.4046775476156417,0.9980349197137197,12.0,-18.0,18.0,-20.0,42.8,600259,112,16.041294421282526,54.254037117377685,0.8144796380090469,42.56,5.0,49.95,-11.0,42.8
127,0.1867616609753608,61.95,58.27,0.07079093043708944,42.56,5,1,3,5,2016-11-27,61.95,58.62,60.11,58.27,32271551.0,2016-11-27,58.62,58.27,-15.0,18.0,-20.0,62.88,71.57,59.58,45.52,40.0,27.4,-11.0,14.0,-10.0,0.2003814254709408,0.4605651673106178,0.7137705374527077,1.4046775476156417,1.0,12.0,-15.0,18.0,51.38,600259,127,0.0,16.041294421282526,54.254037117377685,38.19,-11.0,49.47,3.0,
132,0.529255099607285,49.95,46.66,0.17643993759013943,38.19,-11,-3,-11,-11,2017-01-01,43.8,42.0,42.0,42.02,17208451.0,2017-01-01,42.0,42.02,5.0,-15.0,18.0,61.95,62.88,71.57,42.56,45.52,40.0,1.0,-11.0,14.0,0.07079093043708944,0.2003814254709408,0.1867616609753608,0.7137705374527077,3.0,1.0,5.0,-15.0,58.62,600259,132,11.042360780580651,0.0,16.041294421282526,42.8,3.0,,,
143,0.14162764951525153,49.47,46.35,0.052461179802189666,42.8,3,3,-3,3,2017-03-19,49.05,47.38,44.77,46.35,36281232.0,2017-03-19,47.38,46.35,-11.0,5.0,-15.0,49.95,61.95,62.88,38.19,42.56,45.52,-3.0,1.0,-11.0,0.17643993759013943,0.07079093043708944,0.529255099607285,0.1867616609753608,-11.0,3.0,-11.0,5.0,42.0,600259,143,0.0,11.042360780580651,0.0,,,,,
0,0.560072348496371,11.59,10.82,0.16945743236602429,5.02,-59,-25,11,-59,2014-01-05,5.75,5.56,5.75,5.66,1800900.0,2014-01-05,5.56,5.66,,,,,,,,,,,,,,,,,,,,,,600961,0,91.16607773851591,,,11.1,18.0,17.69,-18.0,9.36
59,0.6111215395620091,21.67,19.8,0.20946197880226797,11.1,18,14,18,18,2015-02-22,11.4,11.1,10.82,11.32,18748286.0,2015-02-22,11.1,11.32,-59.0,,,11.59,,,5.02,,,-25.0,,,0.16945743236602429,,0.560072348496371,,11.0,,-59.0,,5.56,600961,59,74.91166077738515,91.16607773851591,,7.43,-18.0,15.4,13.0,9.46
77,1.52969179726569,17.69,14.81,0.4810190393797104,7.43,-18,-12,-14,-18,2015-06-28,17.69,14.81,16.5,14.81,60765061.0,2015-06-28,14.81,14.81,18.0,-59.0,,21.67,11.59,,11.1,5.02,,14.0,-25.0,,0.20946197880226797,0.16945743236602429,0.6111215395620091,0.560072348496371,18.0,11.0,18.0,-59.0,11.1,600961,77,0.0,74.91166077738515,91.16607773851591,9.36,13.0,11.51,-13.0,9.25
95,0.7570859561308736,15.4,13.35,0.24111782577414695,9.36,13,7,3,13,2015-11-01,13.34,11.64,13.34,11.72,52953230.0,2015-11-01,11.64,11.72,-18.0,18.0,-59.0,17.69,21.67,11.59,7.43,11.1,5.02,-12.0,14.0,-25.0,0.4810190393797104,0.20946197880226797,1.52969179726569,0.6111215395620091,-14.0,18.0,-18.0,18.0,14.81,600961,95,13.907849829351537,0.0,74.91166077738515,9.46,-13.0,11.94,23.0,10.46
108,0.46361759644234146,11.51,10.88,0.15562404919693018,9.46,-13,-5,-13,-13,2016-01-31,11.28,9.46,10.66,9.85,29696718.0,2016-01-31,9.46,9.85,13.0,-18.0,18.0,15.4,17.69,21.67,9.36,7.43,11.1,7.0,-12.0,14.0,0.24111782577414695,0.4810190393797104,0.7570859561308736,1.52969179726569,3.0,-14.0,13.0,-18.0,11.64,600961,108,10.45685279187818,13.907849829351537,0.0,9.25,23.0,12.8,11.0,11.64
121,0.29415924248504666,11.94,11.19,0.10453430213402898,9.25,23,9,-5,23,2016-05-08,10.6,9.95,10.23,9.97,25334900.0,2016-05-08,9.95,9.97,-13.0,13.0,-18.0,11.51,15.4,17.69,9.46,9.36,7.43,-5.0,7.0,-12.0,0.15562404919693018,0.24111782577414695,0.46361759644234146,0.7570859561308736,-13.0,3.0,-13.0,13.0,9.46,600961,121,12.23671013039116,10.45685279187818,13.907849829351537,10.46,11.0,12.4,-3.0,11.46
144,0.2787848434977873,12.8,11.88,0.10473807599182423,10.46,11,3,13,11,2016-10-23,10.96,10.46,10.34,10.47,47831239.0,2016-10-23,10.46,10.47,23.0,-13.0,13.0,11.94,11.51,15.4,9.25,9.46,9.36,9.0,-5.0,7.0,0.10453430213402898,0.15562404919693018,0.29415924248504666,0.46361759644234146,-5.0,-13.0,23.0,-13.0,9.95,600961,144,13.467048710601714,12.23671013039116,10.45685279187818,11.64,-3.0,12.95,7.0,11.01
157,0.03484140101557798,12.4,11.74,0.006609871769071406,11.64,-3,1,3,-3,2017-01-22,12.09,11.79,11.45,10.86,33672402.0,2017-01-22,11.79,10.86,11.0,23.0,-13.0,12.8,11.94,11.51,10.46,9.25,9.46,3.0,9.0,-5.0,0.10473807599182423,0.10453430213402898,0.2787848434977873,0.29415924248504666,13.0,-5.0,11.0,23.0,10.46,600961,157,8.10313075506446,13.467048710601714,12.23671013039116,11.46,7.0,11.85,-1.0,
160,0.04105108390079287,12.95,12.15,0.013433590826358466,11.46,7,5,7,7,2017-02-12,12.4,11.83,11.66,11.92,43829243.0,2017-02-12,11.83,11.92,-3.0,11.0,23.0,12.4,12.8,11.94,11.64,10.46,9.25,1.0,3.0,9.0,0.006609871769071406,0.10473807599182423,0.03484140101557798,0.2787848434977873,3.0,13.0,-3.0,11.0,11.79,600961,160,1.9295302013422777,8.10313075506446,13.467048710601714,11.01,-1.0,,,
167,0.009374398476493018,11.85,11.12,,11.01,-1,-1,1,-1,2017-04-02,11.85,11.01,11.6,11.12,19398641.0,2017-04-02,11.01,11.12,7.0,-3.0,11.0,12.95,12.4,12.8,11.46,11.64,10.46,5.0,1.0,3.0,0.013433590826358466,0.006609871769071406,0.04105108390079287,0.03484140101557798,7.0,3.0,7.0,-3.0,11.83,600961,167,0.0,1.9295302013422777,8.10313075506446,,,,,
0,0.15592687821558793,10.75,10.01,0.03307846096763136,6.54,-31,-1,-5,-31,2014-01-05,8.27,7.99,8.27,8.09,7125799.0,2014-01-05,7.99,8.09,,,,,,,,,,,,,,,,,,,,,,600509,0,23.73300370828182,,,9.17,-11.0,18.17,15.0,7.45
53,0.28022909370018656,11.28,10.75,0.09652545321866997,9.17,-11,-5,11,-11,2015-01-11,9.98,9.66,9.5,9.68,75501333.0,2015-01-11,9.66,9.68,-31.0,,,10.75,,,6.54,,,-1.0,,,0.03307846096763136,,0.15592687821558793,,-5.0,,-31.0,,7.99,600509,53,11.053719008264462,23.73300370828182,,10.4,15.0,13.2,-19.0,7.41
