gpid,maxang,maxh,maxc,ang,minl,len,lenmcd,lendif,postrix,startdate,starth,startl,starto,startc,startv,lastdate,lastl,lastc,len1,len2,len3,maxh1,maxh2,maxh3,minl1,minl2,minl3,prlenmcd1,prlenmcd2,prlenmcd3,prang1,prang2,maxang1,maxang2,prlendif1,prlendif2,postrix1,postrix2,startl1,sn,refid,rat,prrat1,prrat2,fuminl1,fulen1,fumaxh2,fulen2,fuminl2
0,0.21132209013229075,16.67,15.85,0.06030635135443579,8.34,-16,-16,-16,-32,2014-01-05,8.71,8.36,8.37,8.48,4286727.0,2014-01-05,8.36,8.48,,,,,,,,,,,,,,,,,,,,,,300011,0,86.91037735849054,,,15.76,2.0,22.76,-3.0,20.28
32,0.13423778260196673,19.88,18.68,0.07397976765585536,15.76,2,2,4,-4,2014-10-19,17.36,15.76,15.74,15.71,43147583.0,2014-10-19,15.76,15.71,-16.0,,,16.67,,,8.34,,,-16.0,,,0.06030635135443579,,0.21132209013229075,,-16.0,,-32.0,,8.36,300011,32,18.905155951623165,86.91037735849054,,15.87,-3.0,59.74,20.0,16.74
36,0.09330295721730697,22.76,18.86,0.044330259631292133,15.87,-3,-3,3,-3,2014-11-16,18.46,15.87,18.39,16.03,44559946.0,2014-11-16,15.87,16.03,2.0,-16.0,,19.88,16.67,,15.76,8.34,,2.0,-16.0,,0.07397976765585536,0.06030635135443579,0.13423778260196673,0.21132209013229075,4.0,-16.0,-4.0,-32.0,15.76,300011,36,17.654398003742976,18.905155951623165,86.91037735849054,20.28,20.0,39.89,-29.0,17.84
39,1.4574195726830572,59.74,50.54,0.3881137986032391,20.28,20,20,20,14,2015-02-15,21.74,20.28,20.88,20.27,38290129.0,2015-02-15,20.28,20.27,-3.0,2.0,-16.0,22.76,19.88,16.67,15.87,15.76,8.34,-3.0,2.0,-16.0,0.044330259631292133,0.07397976765585536,0.09330295721730697,0.13423778260196673,3.0,4.0,-3.0,-4.0,15.87,300011,39,149.3339911198816,17.654398003742976,18.905155951623165,16.74,-29.0,25.0,17.0,18.72
59,1.6697007494060063,39.89,37.94,0.46972062104069534,16.74,-29,-29,-11,-27,2015-07-05,39.84,26.41,38.94,28.54,60551972.0,2015-07-05,26.41,28.54,20.0,-3.0,2.0,59.74,22.76,19.88,20.28,15.87,15.76,20.0,-3.0,2.0,0.3881137986032391,0.044330259631292133,1.4574195726830572,0.09330295721730697,20.0,3.0,14.0,-3.0,20.28,300011,59,32.936229852838125,149.3339911198816,17.654398003742976,17.84,17.0,21.85,-10.0,20.01
88,0.6322536369508289,25.0,23.34,0.17057958417467114,17.84,17,17,-11,9,2016-04-10,22.24,20.37,19.52,20.64,58895386.0,2016-04-10,20.37,20.64,-29.0,20.0,-3.0,39.89,59.74,22.76,16.74,20.28,15.87,-29.0,20.0,-3.0,0.46972062104069534,0.3881137986032391,1.6697007494060063,1.4574195726830572,-11.0,20.0,-27.0,14.0,26.41,300011,88,13.08139534883721,32.936229852838125,149.3339911198816,18.72,-10.0,23.59,9.0,19.09
105,0.18489122318691203,21.85,20.76,0.06196813989690746,18.72,-10,-10,-10,-2,2016-08-07,21.12,20.61,20.99,20.44,12069195.0,2016-08-07,20.61,20.44,17.0,-29.0,20.0,25.0,39.89,59.74,17.84,16.74,20.28,17.0,-29.0,20.0,0.17057958417467114,0.46972062104069534,0.6322536369508289,1.6697007494060063,-11.0,-11.0,9.0,-27.0,20.37,300011,105,1.5655577299412915,13.08139534883721,32.936229852838125,20.01,9.0,21.03,-13.0,19.07
115,0.24388241088389773,23.59,22.51,0.07685439041406499,20.01,9,9,-1,3,2016-10-23,21.38,20.67,20.31,20.05,36430154.0,2016-10-23,20.67,20.05,-10.0,17.0,-29.0,21.85,25.0,39.89,18.72,17.84,16.74,-10.0,17.0,-29.0,0.06196813989690746,0.17057958417467114,0.18489122318691203,0.6322536369508289,-10.0,-11.0,-2.0,9.0,20.61,300011,115,12.26932668329177,1.5655577299412915,13.08139534883721,19.09,-13.0,19.92,2.0,
124,0.12768082377208612,21.03,20.6,0.03603269539262189,19.09,-13,-13,-13,-5,2016-12-25,20.65,20.27,20.19,19.96,13663945.0,2016-12-25,20.27,19.96,9.0,-10.0,17.0,23.59,21.85,25.0,20.01,18.72,17.84,9.0,-10.0,17.0,0.07685439041406499,0.06196813989690746,0.24388241088389773,0.18489122318691203,-1.0,-10.0,3.0,-2.0,20.67,300011,124,3.206412825651306,12.26932668329177,1.5655577299412915,19.07,2.0,,,
137,0.009094559755784493,19.92,19.4,0.003939613271959165,19.07,2,2,-2,-2,2017-03-26,19.92,19.3,19.46,19.4,15041493.0,2017-03-26,19.3,19.4,-13.0,9.0,-10.0,21.03,23.59,21.85,19.09,20.01,18.72,-13.0,9.0,-10.0,0.03603269539262189,0.07685439041406499,0.12768082377208612,0.24388241088389773,-13.0,-1.0,-5.0,3.0,20.27,300011,137,0.0,3.206412825651306,12.26932668329177,,,,,
0,0.19745773881659706,10.76,10.15,0.05383254009369835,6.77,-5,-5,-15,-41,2014-01-05,7.62,7.48,7.5,7.58,2319584.0,2014-01-05,7.48,7.58,,,,,,,,,,,,,,,,,,,,,,300138,0,33.905013192612145,,,8.95,-12.0,23.75,16.0,10.03
43,0.11610832594518461,10.36,9.85,0.039004979327268194,8.95,-12,-12,12,-4,2014-12-14,9.85,9.36,9.51,9.03,15195080.0,2014-12-14,9.36,9.03,-5.0,,,10.76,,,6.77,,,-5.0,,,0.05383254009369835,,0.19745773881659706,,-15.0,,-41.0,,7.48,300138,43,9.080841638981173,33.905013192612145,,10.61,16.0,17.58,-16.0,13.39
55,0.6064807734923126,23.75,20.65,0.17172778093489152,10.61,16,16,16,10,2015-03-08,11.7,10.61,10.24,10.15,27835301.0,2015-03-08,10.61,10.15,-12.0,-5.0,,10.36,10.76,,8.95,6.77,,-12.0,-5.0,,0.039004979327268194,0.05383254009369835,0.11610832594518461,0.19745773881659706,12.0,-15.0,-4.0,-41.0,9.36,300138,55,103.44827586206895,9.080841638981173,33.905013192612145,10.03,-16.0,18.96,12.0,11.64
71,0.6783018901934794,17.58,14.55,0.1860925583300741,10.03,-16,-16,2,-12,2015-06-28,17.58,14.55,16.62,14.55,23291947.0,2015-06-28,14.55,14.55,16.0,-12.0,-5.0,23.75,10.36,10.76,10.61,8.95,6.77,16.0,-12.0,-5.0,0.17172778093489152,0.039004979327268194,0.6064807734923126,0.11610832594518461,16.0,12.0,10.0,-4.0,10.61,300138,71,0.0,103.44827586206895,9.080841638981173,13.39,12.0,17.67,-10.0,15.04
87,0.3913665592284521,18.96,17.72,0.08889669695699394,13.39,12,12,8,6,2015-10-18,14.03,13.39,12.86,13.37,27994952.0,2015-10-18,13.39,13.37,-16.0,16.0,-12.0,17.58,23.75,10.36,10.03,10.61,8.95,-16.0,16.0,-12.0,0.1860925583300741,0.17172778093489152,0.6783018901934794,0.6064807734923126,2.0,16.0,-12.0,10.0,14.55,300138,87,32.535527299925214,0.0,103.44827586206895,11.64,-10.0,17.38,7.0,14.8
99,0.44404131993778484,17.67,14.47,0.1451589127922309,11.64,-10,-10,-4,-4,2016-01-10,17.67,13.33,17.58,13.97,21158358.0,2016-01-10,13.33,13.97,12.0,-16.0,16.0,18.96,17.58,23.75,13.39,10.03,10.61,12.0,-16.0,16.0,0.08889669695699394,0.1860925583300741,0.3913665592284521,0.6783018901934794,8.0,2.0,6.0,-12.0,13.39,300138,99,3.5790980672870454,32.535527299925214,0.0,15.04,7.0,17.16,-4.0,15.05
109,0.17501125979345272,17.38,16.22,0.043354114036204025,15.04,7,7,7,1,2016-03-27,17.04,16.13,16.27,16.22,19698182.0,2016-03-27,16.13,16.22,-10.0,12.0,-16.0,17.67,18.96,17.58,11.64,13.39,10.03,-10.0,12.0,-16.0,0.1451589127922309,0.08889669695699394,0.44404131993778484,0.3913665592284521,-4.0,8.0,-4.0,6.0,13.33,300138,109,0.0,3.5790980672870454,32.535527299925214,14.8,-4.0,17.38,-1.0,15.8
116,0.03611270589349519,17.16,15.53,0.012840458035424244,14.8,-4,-4,4,4,2016-05-15,16.21,14.8,15.88,14.79,19796301.0,2016-05-15,14.8,14.79,7.0,-10.0,12.0,17.38,17.67,18.96,15.04,11.64,13.39,7.0,-10.0,12.0,0.043354114036204025,0.1451589127922309,0.17501125979345272,0.44404131993778484,7.0,-4.0,1.0,-4.0,16.13,300138,116,5.00338066260988,0.0,3.5790980672870454,15.05,-1.0,17.97,5.0,15.88
120,0.03682944744597927,17.38,16.38,0.02812254427968189,15.05,-1,-1,3,3,2016-06-12,17.38,16.3,16.67,16.38,29531274.0,2016-06-12,16.3,16.38,-4.0,7.0,-10.0,17.16,17.38,17.67,14.8,15.04,11.64,-4.0,7.0,-10.0,0.012840458035424244,0.043354114036204025,0.03611270589349519,0.17501125979345272,4.0,7.0,4.0,1.0,14.8,300138,120,0.0,5.00338066260988,0.0,15.8,5.0,17.82,-11.0,17.8
123,0.09366896853403445,17.97,16.98,0.037568435953152554,15.8,5,5,5,3,2016-07-03,16.8,16.25,15.56,16.0,26439716.0,2016-07-03,16.25,16.0,-1.0,-4.0,7.0,17.38,17.16,17.38,15.05,14.8,15.04,-1.0,-4.0,7.0,0.02812254427968189,0.012840458035424244,0.03682944744597927,0.03611270589349519,3.0,4.0,3.0,4.0,16.3,300138,123,6.125000000000003,0.0,5.00338066260988,15.88,-11.0,20.15,7.0,17.4
128,0.06635023513623878,17.82,16.74,0.016072155715668758,15.88,-11,-11,11,-5,2016-08-07,16.38,16.11,16.1,15.98,11589348.0,2016-08-07,16.11,15.98,5.0,-1.0,-4.0,17.97,17.38,17.16,15.8,15.05,14.8,5.0,-1.0,-4.0,0.037568435953152554,0.02812254427968189,0.09366896853403445,0.03682944744597927,5.0,3.0,3.0,3.0,16.25,300138,128,4.755944931163936,6.125000000000003,0.0,17.8,7.0,19.2,-9.0,18.66
139,0.20767394751578144,20.15,19.17,0.07251939501906057,17.8,7,7,7,5,2016-10-30,18.86,18.41,17.27,17.73,31975572.0,2016-10-30,18.41,17.73,-11.0,5.0,-1.0,17.82,17.97,17.38,15.88,15.8,15.05,-11.0,5.0,-1.0,0.016072155715668758,0.037568435953152554,0.06635023513623878,0.09366896853403445,11.0,5.0,-5.0,3.0,16.11,300138,139,8.121827411167516,4.755944931163936,6.125000000000003,17.4,-9.0,20.0,7.0,
146,0.12396833042614303,19.2,18.11,0.029809428263481385,17.4,-9,-9,9,-3,2016-12-18,18.1,17.43,18.1,16.88,17278220.0,2016-12-18,17.43,16.88,7.0,-11.0,5.0,20.15,17.82,17.97,17.8,15.88,15.8,7.0,-11.0,5.0,0.07251939501906057,0.016072155715668758,0.20767394751578144,0.06635023513623878,7.0,11.0,5.0,-5.0,18.41,300138,146,7.286729857819907,8.121827411167516,4.755944931163936,18.66,7.0,,,
155,0.09477547450270385,20.0,19.5,0.03260150053299117,18.66,7,7,7,1,2017-02-19,19.19,18.78,18.79,18.88,7021844.0,2017-02-19,18.78,18.88,-9.0,7.0,-11.0,19.2,20.15,17.82,17.4,17.8,15.88,-9.0,7.0,-11.0,0.029809428263481385,0.07251939501906057,0.12396833042614303,0.20767394751578144,9.0,7.0,-3.0,5.0,17.43,300138,155,3.2838983050847537,7.286729857819907,8.121827411167516,,,,,
0,0.4315504428357885,18.21,17.45,0.1057189919041982,10.5,-5,-5,-21,-41,2014-01-05,12.65,11.47,11.53,12.65,23162025.0,2014-01-05,11.47,12.65,,,,,,,,,,,,,,,,,,,,,,300021,0,37.94466403162053,,,13.01,-16.0,26.99,18.0,9.7
43,0.2723762547385366,16.98,15.89,0.07144743693759628,13.01,-16,-16,2,-10,2014-11-09,15.98,15.5,15.66,15.32,24289792.0,2014-11-09,15.5,15.32,-5.0,,,18.21,,,10.5,,,-5.0,,,0.1057189919041982,,0.4315504428357885,,-21.0,,-41.0,,11.47,300021,43,3.720626631853796,37.94466403162053,,14.59,18.0,20.18,-15.0,12.33
59,0.5846103313191253,26.99,23.89,0.1505109338876083,14.59,18,18,14,10,2015-03-01,15.24,14.82,15.01,14.8,36702548.0,2015-03-01,14.82,14.8,-16.0,-5.0,,16.98,18.21,,13.01,10.5,,-16.0,-5.0,,0.07144743693759628,0.1057189919041982,0.2723762547385366,0.4315504428357885,2.0,-21.0,-10.0,-41.0,15.5,300021,59,61.418918918918905,3.720626631853796,37.94466403162053,9.7,-15.0,18.23,13.0,11.8
77,0.8257550133645462,20.18,15.51,0.19700990343494795,9.7,-15,-15,-11,-11,2015-07-05,20.18,13.24,19.9,13.32,51141877.0,2015-07-05,13.24,13.32,18.0,-16.0,-5.0,26.99,16.98,18.21,14.59,13.01,10.5,18.0,-16.0,-5.0,0.1505109338876083,0.07144743693759628,0.5846103313191253,0.2723762547385366,14.0,2.0,10.0,-10.0,14.82,300021,77,16.44144144144144,61.418918918918905,3.720626631853796,12.33,13.0,15.23,-9.0,14.67
92,0.5318785942432669,18.23,16.63,0.1478058478365165,12.33,13,13,1,5,2015-10-18,13.65,13.03,11.73,12.3,73576676.0,2015-10-18,13.03,12.3,-15.0,18.0,-16.0,20.18,26.99,16.98,9.7,14.59,13.01,-15.0,18.0,-16.0,0.19700990343494795,0.1505109338876083,0.8257550133645462,0.5846103313191253,-11.0,14.0,-11.0,10.0,13.24,300021,92,35.203252032520304,16.44144144144144,61.418918918918905,11.8,-9.0,20.3,17.0,16.71
105,0.29376935676966487,15.23,13.02,0.07648263405548518,11.8,-9,-9,-5,-3,2016-01-17,15.23,12.45,15.05,12.37,27476442.0,2016-01-17,12.45,12.37,13.0,-15.0,18.0,18.23,20.18,26.99,12.33,9.7,14.59,13.0,-15.0,18.0,0.1478058478365165,0.19700990343494795,0.5318785942432669,0.8257550133645462,1.0,-11.0,5.0,-11.0,13.03,300021,105,5.254648342764767,35.203252032520304,16.44144144144144,14.67,17.0,20.37,-7.0,18.85
114,0.3233702592987132,20.3,19.3,0.08961865516149299,14.67,17,17,15,13,2016-03-27,15.28,14.67,14.89,14.8,39244938.0,2016-03-27,14.67,14.8,-9.0,13.0,-15.0,15.23,18.23,20.18,11.8,12.33,9.7,-9.0,13.0,-15.0,0.07648263405548518,0.1478058478365165,0.29376935676966487,0.5318785942432669,-5.0,1.0,-3.0,5.0,12.45,300021,114,30.405405405405396,5.254648342764767,35.203252032520304,16.71,-7.0,21.33,3.0,17.55
131,0.2482770263452696,20.37,19.25,0.08561355043009548,16.71,-7,-7,7,-3,2016-07-24,18.9,18.4,18.6,18.42,12456489.0,2016-07-24,18.4,18.42,17.0,-9.0,13.0,20.3,15.23,18.23,14.67,11.8,12.33,17.0,-9.0,13.0,0.08961865516149299,0.07648263405548518,0.3233702592987132,0.29376935676966487,15.0,-5.0,13.0,-3.0,14.67,300021,131,4.505971769815398,30.405405405405396,5.254648342764767,18.85,3.0,21.03,-5.0,16.68
138,0.05237356308262542,21.33,19.48,0.01654842521316749,18.85,3,3,3,-3,2016-09-11,21.33,19.7,19.44,19.48,29767841.0,2016-09-11,19.7,19.48,-7.0,17.0,-9.0,20.37,20.3,15.23,16.71,14.67,11.8,-7.0,17.0,-9.0,0.08561355043009548,0.08961865516149299,0.2482770263452696,0.3233702592987132,7.0,15.0,-3.0,13.0,18.4,300021,138,0.0,4.505971769815398,30.405405405405396,17.55,-5.0,20.96,-12.0,17.96
141,0.10245798580408383,21.03,19.46,0.03194242063708671,17.55,-5,-5,5,-5,2016-10-02,19.45,17.55,19.32,17.61,16327674.0,2016-10-02,17.55,17.61,3.0,-7.0,17.0,21.33,20.37,20.3,18.85,16.71,14.67,3.0,-7.0,17.0,0.01654842521316749,0.08561355043009548,0.05237356308262542,0.2482770263452696,3.0,7.0,-3.0,-3.0,19.7,300021,141,10.505394662123813,0.0,4.505971769815398,16.68,-12.0,20.46,5.0,
146,0.1729598614729383,20.96,19.56,0.0540582544873225,16.68,-12,-12,4,-14,2016-11-13,20.96,19.58,20.4,19.56,20899631.0,2016-11-13,19.58,19.56,-5.0,3.0,-7.0,21.03,21.33,20.37,17.55,18.85,16.71,-5.0,3.0,-7.0,0.03194242063708671,0.01654842521316749,0.10245798580408383,0.05237356308262542,5.0,3.0,-5.0,-3.0,17.55,300021,146,0.0,10.505394662123813,0.0,17.96,5.0,,,
160,0.12790331292124907,20.46,19.42,0.044587750524877394,17.96,5,5,3,-1,2017-02-19,19.47,18.65,18.86,18.77,16895576.0,2017-02-19,18.65,18.77,-12.0,-5.0,3.0,20.96,21.03,21.33,16.68,17.55,18.85,-12.0,-5.0,3.0,0.0540582544873225,0.03194242063708671,0.1729598614729383,0.10245798580408383,4.0,5.0,-14.0,-5.0,19.58,300021,160,3.4629728289824246,0.0,10.505394662123813,,,,,
0,0.7802441023140965,63.14,56.82,0.348535980385389,11.83,-27,-27,-21,-27,2015-01-25,11.83,11.83,8.91,10.73,17561.0,2015-01-25,11.83,10.73,,,,,,,,,,,,,,,,,,,,,,300419,0,429.5433364398882,,,49.87,8.0,51.39,-12.0,45.39
27,1.5004282027649767,67.2,58.55,0.32816531381705005,49.87,8,8,8,-8,2015-11-15,60.09,53.5,50.39,53.5,9364321.0,2015-11-15,53.5,53.5,-27.0,,,63.14,,,11.83,,,-27.0,,,0.348535980385389,,0.7802441023140965,,-21.0,,-27.0,,11.83,300419,27,9.4392523364486,429.5433364398882,,32.78,-12.0,61.59,5.0,32.45
35,2.1118755711354105,51.39,43.99,0.6777116384404916,32.78,-12,-12,0,-12,2016-01-10,50.05,43.57,49.87,43.99,5294071.0,2016-01-10,43.57,43.99,8.0,-27.0,,67.2,63.14,,49.87,11.83,,8.0,-27.0,,0.32816531381705005,0.348535980385389,1.5004282027649767,0.7802441023140965,8.0,-21.0,-8.0,-27.0,53.5,300419,35,0.0,9.4392523364486,429.5433364398882,45.39,5.0,53.44,-23.0,31.5
47,1.28698755350613,61.59,53.69,0.261336483696419,45.39,5,5,5,1,2016-04-10,61.59,57.24,51.18,52.16,14588409.0,2016-04-10,57.24,52.16,-12.0,8.0,-27.0,51.39,67.2,63.14,32.78,49.87,11.83,-12.0,8.0,-27.0,0.6777116384404916,0.32816531381705005,2.1118755711354105,1.5004282027649767,0.0,8.0,-12.0,-8.0,43.57,300419,47,2.93328220858895,0.0,9.4392523364486,32.45,-23.0,41.13,7.0,24.6
52,0.6588572864389926,53.44,43.35,0.19400472680436212,32.45,-23,-23,-13,-15,2016-05-15,53.44,39.44,50.38,39.6,54079925.0,2016-05-15,39.44,39.6,5.0,-12.0,8.0,61.59,51.39,67.2,45.39,32.78,49.87,5.0,-12.0,8.0,0.261336483696419,0.6777116384404916,1.28698755350613,2.1118755711354105,5.0,0.0,1.0,-12.0,57.24,300419,52,9.469696969696972,2.93328220858895,0.0,31.5,7.0,32.0,-10.0,25.07
75,0.5083001579842825,41.13,38.04,0.15612691792014485,31.5,7,7,-7,1,2016-10-30,36.29,35.41,35.78,35.54,10599735.0,2016-10-30,35.41,35.54,-23.0,5.0,-12.0,53.44,61.59,51.39,32.45,45.39,32.78,-23.0,5.0,-12.0,0.19400472680436212,0.261336483696419,0.6588572864389926,1.28698755350613,-13.0,5.0,-15.0,1.0,39.44,300419,75,7.034327518289252,9.469696969696972,2.93328220858895,24.6,-10.0,30.5,6.0,
82,0.5658495448131631,32.0,28.47,0.1774410329653648,24.6,-10,-10,-10,-6,2016-12-18,32.0,29.32,32.0,28.37,12313262.0,2016-12-18,29.32,28.37,7.0,-23.0,5.0,41.13,53.44,61.59,31.5,32.45,45.39,7.0,-23.0,5.0,0.15612691792014485,0.19400472680436212,0.5083001579842825,0.6588572864389926,-7.0,-13.0,1.0,-15.0,35.41,300419,82,0.3524850193866724,7.034327518289252,9.469696969696972,25.07,6.0,,,
92,0.2834781866117584,30.5,27.93,0.0508310977790478,25.07,6,6,-6,-2,2017-02-26,30.5,27.75,28.98,27.93,26283168.0,2017-02-26,27.75,27.93,-10.0,7.0,-23.0,32.0,41.13,53.44,24.6,31.5,32.45,-10.0,7.0,-23.0,0.1774410329653648,0.15612691792014485,0.5658495448131631,0.5083001579842825,-10.0,-7.0,-6.0,1.0,29.32,300419,92,0.0,0.3524850193866724,7.034327518289252,,,,,
0,0.47160686424022535,25.89,23.74,0.12322002981788376,13.18,0,0,-12,-36,2014-01-05,16.54,16.17,16.46,16.47,1254897.0,2014-01-05,16.17,16.47,,,,,,,,,,,,,,,,,,,,,,300294,0,44.140862173649055,,,19.11,-10.0,37.53,10.0,25.1
48,0.4443383565793946,24.43,23.29,0.1417410098098925,19.11,-10,-10,10,-6,2014-12-21,24.43,20.95,22.98,21.42,4831424.0,2014-12-21,20.95,21.42,0.0,,,25.89,,,13.18,,,0.0,,,0.12322002981788376,,0.47160686424022535,,-12.0,,-36.0,,16.17,300294,48,8.73015873015872,44.140862173649055,,22.8,10.0,31.28,-4.0,30.35
58,0.5768715575320069,37.53,31.2,0.21190472562973628,22.8,10,10,10,0,2015-03-01,23.86,22.82,23.46,23.06,3219056.0,2015-03-01,22.82,23.06,-10.0,0.0,,24.43,25.89,,19.11,13.18,,-10.0,0.0,,0.1417410098098925,0.12322002981788376,0.4443383565793946,0.47160686424022535,10.0,-12.0,-6.0,-36.0,20.95,300294,58,35.29921942758023,8.73015873015872,44.140862173649055,25.1,-4.0,44.4,10.0,30.81
68,0.2955797808283267,31.28,29.33,0.10659237312676563,25.1,-4,-4,4,4,2015-09-13,28.1,26.29,24.56,24.59,36364562.0,2015-09-13,26.29,24.59,10.0,-10.0,0.0,37.53,24.43,25.89,22.8,19.11,13.18,10.0,-10.0,0.0,0.21190472562973628,0.1417410098098925,0.5768715575320069,0.4443383565793946,10.0,10.0,0.0,-6.0,22.82,300294,68,19.27612850752338,35.29921942758023,8.73015873015872,30.35,10.0,46.45,-7.0,41.13
72,0.7215781479174801,44.4,40.06,0.2585864079887071,30.35,10,10,10,6,2015-10-11,31.78,30.35,30.44,30.77,9693393.0,2015-10-11,30.35,30.77,-4.0,10.0,-10.0,31.28,37.53,24.43,25.1,22.8,19.11,-4.0,10.0,-10.0,0.10659237312676563,0.21190472562973628,0.2955797808283267,0.5768715575320069,4.0,10.0,4.0,0.0,26.29,300294,72,30.191745206369845,19.27612850752338,35.29921942758023,30.81,-7.0,52.28,5.0,43.15
82,0.9318462290745453,46.45,40.8,0.3723910624903746,30.81,-7,-7,7,-3,2015-12-20,41.35,39.89,37.8,38.44,14416087.0,2015-12-20,39.89,38.44,10.0,-4.0,10.0,44.4,31.28,37.53,30.35,25.1,22.8,10.0,-4.0,10.0,0.2585864079887071,0.10659237312676563,0.7215781479174801,0.2955797808283267,10.0,4.0,6.0,4.0,30.35,300294,82,6.139438085327775,30.191745206369845,19.27612850752338,41.13,5.0,47.68,-2.0,45.05
89,0.42676960459072166,52.28,46.35,0.12724536687175592,41.13,5,5,5,-5,2016-02-07,51.29,46.1,44.08,46.35,56978803.0,2016-02-07,46.1,46.35,-7.0,10.0,-4.0,46.45,44.4,31.28,30.81,30.35,25.1,-7.0,10.0,-4.0,0.3723910624903746,0.2585864079887071,0.9318462290745453,0.7215781479174801,7.0,10.0,-3.0,6.0,39.89,300294,89,0.0,6.139438085327775,30.191745206369845,43.15,-2.0,74.24,22.0,49.75
94,0.052998681528800606,47.68,43.73,0.02546088900945556,43.15,-2,-2,2,-2,2016-03-20,47.68,44.82,42.79,42.65,24239355.0,2016-03-20,44.82,42.65,5.0,-7.0,10.0,52.28,46.45,44.4,41.13,30.81,30.35,5.0,-7.0,10.0,0.12724536687175592,0.3723910624903746,0.42676960459072166,0.9318462290745453,5.0,7.0,-5.0,-3.0,46.1,300294,94,2.5322391559202684,0.0,6.139438085327775,45.05,22.0,69.8,-23.0,57.38
96,0.6343191775211214,74.24,69.96,0.20631993628212733,45.05,22,22,22,10,2016-04-03,48.65,45.05,44.75,45.65,32367077.0,2016-04-03,45.05,45.65,-2.0,5.0,-7.0,47.68,52.28,46.45,43.15,41.13,30.81,-2.0,5.0,-7.0,0.02546088900945556,0.12724536687175592,0.052998681528800606,0.42676960459072166,2.0,5.0,-2.0,-5.0,44.82,300294,96,53.25301204819277,2.5322391559202684,0.0,49.75,-23.0,65.56,7.0,
118,1.02121650246126,69.8,65.66,0.18711703983599087,49.75,-23,-23,5,-21,2016-09-04,69.8,64.88,68.0,64.9,12240051.0,2016-09-04,64.88,64.9,22.0,-2.0,5.0,74.24,47.68,52.28,45.05,43.15,41.13,22.0,-2.0,5.0,0.20631993628212733,0.02546088900945556,0.6343191775211214,0.052998681528800606,22.0,2.0,10.0,-2.0,45.05,300294,118,1.171032357473023,53.25301204819277,2.5322391559202684,57.38,7.0,,,
141,0.8451669826285004,65.56,63.09,0.30275302821932426,57.38,7,7,-1,-1,2017-02-19,59.55,57.38,57.0,56.7,7232590.0,2017-02-19,57.38,56.7,-23.0,22.0,-2.0,69.8,74.24,47.68,49.75,45.05,43.15,-23.0,22.0,-2.0,0.18711703983599087,0.20631993628212733,1.02121650246126,0.6343191775211214,5.0,22.0,-21.0,10.0,64.88,300294,141,11.269841269841274,1.171032357473023,53.25301204819277,,,,,
0,0.22277967018547518,13.29,12.06,0.06031071787909344,8.42,-19,-19,-25,-29,2014-01-05,9.24,9.0,9.06,9.11,1668380.0,2014-01-05,9.0,9.11,,,,,,,,,,,,,,,,,,,,,,300078,0,32.38199780461033,,,8.15,-6.0,11.03,8.0,7.25
29,0.06462142066019846,9.47,9.25,0.02569269244815588,8.15,-6,-6,-6,-6,2014-07-27,8.99,8.15,8.97,8.15,8643459.0,2014-07-27,8.15,8.15,-19.0,,,13.29,,,8.42,,,-19.0,,,0.06031071787909344,,0.22277967018547518,,-25.0,,-29.0,,9.0,300078,29,13.496932515337413,32.38199780461033,,9.19,8.0,10.04,-14.0,11.24
35,0.14930774314259004,11.03,10.53,0.049798684517965194,9.19,8,8,2,-6,2014-09-07,9.74,9.33,8.93,9.19,14885210.0,2014-09-07,9.33,9.19,-6.0,-19.0,,9.47,13.29,,8.15,8.42,,-6.0,-19.0,,0.02569269244815588,0.06031071787909344,0.06462142066019846,0.22277967018547518,-6.0,-25.0,-6.0,-29.0,8.15,300078,35,14.581066376496189,13.496932515337413,32.38199780461033,7.25,-14.0,35.86,12.0,17.15
43,0.17293691101815395,10.04,9.48,0.05615987946314506,7.25,-14,-14,-10,-8,2014-11-02,9.93,9.61,9.23,9.48,10763898.0,2014-11-02,9.61,9.48,8.0,-6.0,-19.0,11.03,9.47,13.29,9.19,8.15,8.42,8.0,-6.0,-19.0,0.049798684517965194,0.02569269244815588,0.14930774314259004,0.06462142066019846,2.0,-6.0,-6.0,-6.0,9.33,300078,43,0.0,14.581066376496189,13.496932515337413,11.24,12.0,27.07,-7.0,27.27
57,1.5681015645122627,35.86,28.16,0.4430569596608647,11.24,12,12,10,8,2015-06-07,11.24,11.24,9.28,9.28,34676.0,2015-06-07,11.24,9.28,-14.0,8.0,-6.0,10.04,11.03,9.47,7.25,9.19,8.15,-14.0,8.0,-6.0,0.05615987946314506,0.049798684517965194,0.17293691101815395,0.14930774314259004,-10.0,2.0,-8.0,-6.0,9.61,300078,57,203.44827586206898,0.0,14.581066376496189,17.15,-7.0,54.4,12.0,24.08
69,0.7909369769338066,27.07,25.23,0.2918311974828316,17.15,-7,-7,7,-3,2015-08-30,22.3,21.15,22.15,18.87,17769156.0,2015-08-30,21.15,18.87,12.0,-14.0,8.0,35.86,10.04,11.03,11.24,7.25,9.19,12.0,-14.0,8.0,0.4430569596608647,0.05615987946314506,1.5681015645122627,0.17293691101815395,10.0,-10.0,8.0,-8.0,11.24,300078,69,33.70429252782194,203.44827586206898,0.0,27.27,12.0,48.04,-21.0,27.86
