,len1,len2,len3,prlendif1,prlendif2,postrix1,postrix2,minl1,minl2,minl3,prrat1,prrat2,startdate,rat,len,sn,refid,maxang1,maxang2,maxh1,maxh2,maxh3
55188,-2.0,13.0,-17.0,-2.0,-13.0,2.0,5.0,20.84,22.12,17.93,8.860759493670889,17.21277478224803,2015-08-05,57.099827882960426,13,600648,384,1.5483519469975175,17.738483050287787,23.35,28.83,44.51
55814,-4.0,14.0,-20.0,-4.0,-14.0,4.0,6.0,9.19,9.82,9.75,8.226495726495742,8.072174738841408,2016-03-04,19.898477157360414,25,601100,488,1.233024060717378,4.324409527877214,10.39,11.44,15.74
57980,-4.0,13.0,-18.0,-4.0,-13.0,4.0,5.0,11.98,12.54,9.25,11.8230358504958,18.714285714285733,2015-08-06,6.958762886597958,10,600114,386,2.59698669532721,13.899373459407974,14.88,16.98,24.99
57994,-3.0,12.0,-5.0,-3.0,-12.0,3.0,6.0,10.02,10.55,10.52,13.689320388349511,7.342657342657333,2016-03-03,32.75862068965518,25,600114,519,1.5588668697696624,3.557384340567069,11.71,12.37,11.36
58552,-4.0,16.0,-15.0,-4.0,-6.0,4.0,8.0,8.02,8.3,8.2,2.398081534772168,8.264462809917351,2017-01-20,22.413793103448292,19,600326,740,0.5738522835020817,1.3826232532372076,8.73,9.23,9.22
58626,-4.0,13.0,-4.0,-4.0,-13.0,4.0,9.0,11.55,12.11,11.6,11.035653650254671,16.826923076923087,2016-03-04,33.51691581431942,23,603818,210,1.9450218085760709,6.435787024306965,13.43,14.84,12.9
58792,-4.0,13.0,-24.0,-4.0,-13.0,2.0,3.0,8.65,9.98,8.54,10.718002081165466,21.21486854034451,2015-08-07,19.631336405529964,10,600713,390,1.8775354523362535,6.7511481583395145,10.97,13.72,19.28
59252,-5.0,11.0,-25.0,-5.0,-11.0,5.0,7.0,7.99,8.4,7.13,4.152637485970812,16.471838469713074,2015-08-07,13.979591836734695,10,601222,377,1.4292828989008688,6.925630976409647,9.42,11.04,14.26
59265,-5.0,12.0,-8.0,-5.0,-12.0,5.0,6.0,7.37,7.9,7.39,9.15032679738561,9.35601458080193,2016-03-07,32.03410475030448,26,601222,515,1.0944938596245248,2.9062318955289266,8.57,9.2,9.17
59381,-4.0,12.0,-7.0,-4.0,-12.0,4.0,6.0,11.86,12.79,12.36,11.45410235580828,11.738811445341144,2016-03-04,27.92727272727273,24,600560,527,1.8931886629185841,5.230249731301878,13.98,15.52,15.02
59947,-6.0,11.0,-23.0,-6.0,-11.0,4.0,3.0,13.3,13.87,10.86,1.9125683060109198,15.909090909090915,2015-08-07,10.80000000000001,10,601313,388,1.931589750487444,8.24886956585627,15.85,18.1,25.49
59959,-4.0,13.0,-5.0,-4.0,-13.0,4.0,7.0,9.79,10.36,9.82,9.603960396039614,12.337662337662337,2016-03-04,19.62616822429908,26,601313,525,1.5919685790385396,4.490936752113423,11.41,12.16,11.02
60655,-3.0,11.0,-4.0,-3.0,-11.0,3.0,9.0,6.14,6.5,6.11,8.346456692913385,9.558823529411775,2016-03-03,0.0,6,600429,424,0.6467951434580157,2.3918868190940583,6.93,7.49,6.68
60998,-7.0,14.0,-3.0,-7.0,-14.0,1.0,8.0,8.43,9.27,9.21,9.896432681242828,11.320754716981131,2016-03-09,19.53385127635961,20,603227,157,2.0668554541079063,4.2966029406197785,9.81,11.39,10.24
61300,-3.0,14.0,-3.0,-3.0,-14.0,3.0,8.0,6.98,7.24,6.93,10.878661087866103,13.994565217391308,2016-03-03,15.037593984962404,21,601377,518,0.8777498951661278,2.8259481628946235,7.99,8.58,7.75
61718,-3.0,11.0,-18.0,-3.0,-11.0,3.0,5.0,13.51,14.14,13.64,13.449023861171371,9.238031018206328,2016-03-03,4.415422885572151,6,600456,526,1.190266633258148,5.2710891779225735,15.69,16.7,19.83
62248,-6.0,12.0,-18.0,-6.0,-12.0,4.0,6.0,12.97,13.59,9.55,0.0,13.3419689119171,2015-08-06,26.25994694960212,11,600206,359,2.6074743105303164,12.607488825749144,15.62,18.18,24.8
62762,-3.0,14.0,-21.0,-3.0,-14.0,1.0,8.0,6.52,6.81,7.33,0.0,8.070617906683486,2016-03-10,12.681638044914113,14,600346,342,0.152394353879037,2.8389859978526832,7.16,8.75,12.99
63895,-3.0,10.0,-17.0,-3.0,-10.0,3.0,2.0,11.58,12.63,11.36,16.40893470790379,22.191780821917817,2015-08-06,19.678127286027802,12,600865,386,1.6970263736622135,13.639026281029654,13.87,18.84,26.08
63906,-7.0,13.0,-21.0,-7.0,-13.0,1.0,7.0,10.2,11.16,10.4,9.082308420056751,9.563066776586961,2016-03-09,29.673321234119786,28,600865,525,2.208729228531196,6.017213283735844,11.76,13.43,19.08
64012,-5.0,14.0,-4.0,-5.0,-14.0,3.0,8.0,11.16,11.86,11.55,10.026385224274414,10.563939634630671,2016-03-07,14.13982717989002,30,603969,250,2.227746115266398,4.908197557077108,12.85,14.04,12.85
64066,-5.0,22.0,-12.0,-5.0,-18.0,3.0,14.0,7.43,7.79,7.78,7.928388746803062,8.170310701956286,2016-03-07,5.862831858407103,4,600882,390,1.2834678136002757,2.4110970490416768,8.69,9.8,10.37
64409,-3.0,15.0,-2.0,-3.0,-13.0,3.0,11.0,14.99,15.79,15.37,18.815104166666675,13.26841144248325,2016-03-03,3.4146341463414664,7,600316,526,2.4513133175619943,6.005939590782602,18.27,18.64,16.7
64714,-2.0,13.0,-44.0,-2.0,-13.0,2.0,7.0,14.02,14.83,14.11,9.985835694051003,15.897435897435884,2016-03-02,30.40659988214496,20,603799,241,1.4260880304152483,8.84440198082718,15.53,18.21,30.92
64764,-5.0,13.0,-16.0,-5.0,-13.0,3.0,3.0,6.33,6.8,5.4,0.0,10.866910866910873,2015-08-07,60.22408963585435,12,600126,321,1.1918453289088022,6.530989122935329,7.48,9.31,14.33
65455,-4.0,13.0,-5.0,-4.0,-13.0,4.0,9.0,4.46,4.79,4.69,9.15032679738561,8.870967741935498,2016-03-04,13.265306122448962,32,601218,527,0.6564771998850413,1.5713770069731126,5.06,5.44,5.06
65521,-5.0,14.0,-4.0,-5.0,-14.0,3.0,8.0,24.1,25.17,23.3,6.186406186406178,8.038095238095245,2016-03-07,15.485278080697928,15,600201,506,3.28503497946454,8.459292280895259,27.1,28.5,26.05
